NCBITaxon:54261¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:2714¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:29466¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:266¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:36861¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:1484¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:35835¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:55218¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:13773¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:48382¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:1502¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:548¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:562¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:287¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:43306¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:189¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:971¦microtraits.pathways:nitrate_reduction¦Capable_of
NCBITaxon:2714¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:266¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:36861¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:13773¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:48382¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:1502¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:287¦microtraits.pathways:denitrification¦Capable_of
NCBITaxon:42838¦microtraits.pathways:nitrate_reduction_to_ammonia¦Capable_of
NCBITaxon:54252¦microtraits.pathways:nitrate_reduction_to_ammonia¦Capable_of
NCBITaxon:29466¦microtraits.pathways:nitrate_reduction_to_ammonia¦Capable_of
NCBITaxon:54261¦microtraits.pathways:nitrite_reduction¦Capable_of
NCBITaxon:266¦microtraits.pathways:nitrite_reduction¦Capable_of
NCBITaxon:36861¦microtraits.pathways:nitrite_reduction¦Capable_of
NCBITaxon:48382¦microtraits.pathways:nitrite_reduction¦Capable_of
NCBITaxon:1502¦microtraits.pathways:nitrite_reduction¦Capable_of
